full_text,username,created_at,clean,english,Negatif,Pornografi,Ancaman,Sindiran,Diskriminasi,Neutral,Positif
"Gus_Raharjo #Ganjarpranowo Pak ganjar memang hebat, saya jadi semakin yakin   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara",alice28852885,Tue Dec 26 07:28:15 +0000 2023,gus raharjo bapak ganjar hebat aku jadi makin yakin mahfud hebat,gus raharjo bapak ganjar hebat aku jadi makin yakin mahfud hebat,0,0,0,0,0,1,0
Ganjar Pranowo pemimpin yang dibutuhkan rakyat mantul pak👍🏻   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,PrajwalKhairna9,Mon Dec 25 12:00:36 +0000 2023,ganjar pranowo pimpin butuh rakyat mantul bapak hebat ganjar mahfud juara debat,Ganjar Pranowo Leads the People to Mantul Father Great Ganjar Mahfud Champion Debate,0,0,0,0,0,1,0
Ganjar tanggepi semua: ternyata semuanya sepakat. Harapan baik untuk masyarakat. Ini janji politik. Pemilu kali ini jadi bareng bareng buat brantas korupsi   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara,Alezio75,Tue Dec 26 07:28:15 +0000 2023,ganjar tanggepi semua nyata semua sepakat harap baik untuk masyarakat janji politik milu kali jadi bareng bareng brantas korupsi mahfud hebat,Ganjar Tanggepi Everyone Actually All Agreed Hope Good for the Community Political Promise Milu Kali Be Together with Brantas Corruption Mahfud Hebat,0,0,0,0,0,0,1
"Mas Ganjar Mahfud, sosok yang membuktikan bahwa kepemimpinan yang baik dapat memberikan dampak positif bagi masyarakat. @rizaldiikhsan_ https://t.co/vK6Ig9869F",dwirzky95_,Mon Dec 25 11:38:46 +0000 2023,kakak ganjar mahfud sosok bukti bahwa pimpin baik dapat beri dampak positif bagi masyarakat,Brother Ganjar Mahfud is a Proof Figure that Good Leadership Can Have a Positive Impact on Society,0,0,0,0,0,0,1
Ganjar-Mahfud memberikan bukti bahwa pemimpin yang jujur selalu mendapat dukungan masyarakat. @julwashare https://t.co/wVkQtnLCiA,Abdulroh1immm,Mon Dec 25 11:38:45 +0000 2023,ganjar mahfud beri bukti bahwa pimpin jujur selalu dapat dukung masyarakat,Ganjar Mahfud Gives Evidence that Honest Leadership Can Always Support the Community,0,0,0,0,0,0,1
"Ibu Atikoh MD dan Ganjar Mahfud, dua tokoh yang dapat membawa perubahan nyata di negeri ini. @cigratteaftercy https://t.co/NIYIDPK7Ux",Santsusantii10,Mon Dec 25 12:00:36 +0000 2023,ibu atikoh md ganjar mahfud dua tokoh dapat bawa ubah nyata negeri,Mrs. Atikoh MD Ganjar Mahfud: Two Figures Can Bring Real Change to the Country,0,0,0,0,0,1,0
"@officialinews_ Yuk, pilih Ganjar-Mahfud, program unggulan untuk kemajuan kita semua!",ihwan_123,Tue Dec 26 07:28:10 +0000 2023,pilih ganjar mahfud program unggul untuk maju kita semua,Choose a Cannabis Mahfud superior program to advance us all,0,0,0,0,0,0,1
Dukung penuh pak Ganjar Pranowo next presiden RI.... Sikat semua korupsi GanjarSikatKorupsi   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara,alexmulder23,Tue Dec 26 07:28:01 +0000 2023,dukung penuh bapak ganjar pranowo lanjut presiden ri sikat semua korupsi ganjarsikatkorupsi mahfud hebat,Full Support of Mr. Ganjar Pranowo continued President of the Republic of Indonesia to brush all corruption GanjarsikatCorruption Mahfud Hebat,0,0,0,0,0,0,1
"Mahfud MD, penjaga prinsip-prinsip konstitusi yang akan melindungi hak-hak warga negara. @helowmeee https://t.co/ltBRh0JctD",RiziqFauzi84,Mon Dec 25 11:38:40 +0000 2023,mahfud md jaga prinsip prinsip konstitusi akan lindung hak hak warga negara,Mahfud MD Maintains the Constitutional Principle of Protecting the Rights of Citizens,0,0,0,0,0,1,0
Pemimpin yang jujur seperti Ganjar-Mahfud membawa harapan bahwa politik bisa dijalankan dengan penuh etika dan moral. @Kiffah5 https://t.co/0dV7hFDKeL,AmiraAulina,Mon Dec 25 12:00:35 +0000 2023,pimpin jujur seperti ganjar mahfud bawa harap bahwa politik bisa jalan dengan penuh etika moral,Lead honestly like Ganjar Mahfud Bawa Hope that politics can run with full moral ethics,0,0,0,0,0,0,1
"luar biasa calon capres kita ini, bangga banget GanjarSikatKorupsi   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat",satishkumar4643,Tue Dec 26 07:27:46 +0000 2023,luar biasa calon capres kita bangga ganjarsikatkorupsi hebat ganjar mahfud debat,luar biasa calon capres kita bangga ganjarsikatkorupsi hebat ganjar mahfud debat,0,0,0,0,0,1,0
Ganjar Mahfud dan Mahfud MD dianggap sebagai pasangan yang dapat menghadirkan perubahan struktural bagi kemajuan negara. @drmpky https://t.co/jn7B5YZdbi,wahyufathonii,Mon Dec 25 11:38:39 +0000 2023,ganjar mahfud mahfud md anggap bagai pasang dapat hadir ubah struktural bagi maju negara,Ganjar Mahfud Mahfud Md considers how the tide can present structural changes for the country's development,0,0,0,0,0,1,0
Warga Jatim yakin bahwa Ganjar Mahfud bisa menjadi pemimpin yang membawa perubahan positif bagi seluruh negeri. @landarrrr https://t.co/8hl6LEpZiL,BayuIndra126091,Mon Dec 25 12:00:35 +0000 2023,warga jatim yakin bahwa ganjar mahfud bisa jadi pimpin bawa ubah positif bagi seluruh negeri,East Java residents believe that Ganjar Mahfud can be a leader in bringing positive change to the whole country,0,0,0,0,0,0,1
@kiki_daliyo pak mahfud pemimpin yang terbaik karna pengalamannya sudah banyak,Tiffany_Mayyy,Tue Dec 26 07:27:39 +0000 2023,daliyo bapak mahfud pimpin baik karena alam sudah banyak,"Daliyo, Mr. Mahfud, leads well because there are many natures",0,0,0,0,0,0,1
"Mas Ganjar Mahfud, pemimpin yang memiliki empati tinggi, dapat menjadi penyemangat bagi mereka yang membutuhkan bantuan. @sndrajae https://t.co/Y6QdPOJhMU",_andyarya2,Mon Dec 25 11:38:38 +0000 2023,kakak ganjar mahfud pimpin milik empati tinggi dapat jadi semangat bagi mereka butuh bantu,Brother Ganjar Mahfud Leads Belonging to High Empathy Can Be a Passion for Those Who Need Help,0,0,0,0,0,0,1
" Nikmatul_Sg Melalui pengamalan Pancasila,  Ganjar Pranowo telah memimpin dengan contoh yang baik dan membawa makna persatuan dalam keberagaman ke dalam tindakan nyata   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",Rogati8,Mon Dec 25 12:00:35 +0000 2023,nikmatul lalu amal pancasila ganjar pranowo telah pimpin dengan contoh baik bawa makna satu dalam agam dalam tindak nyata hebat ganjar mahfud juara debat,Nikmatul past charity Pancasila Ganjar Pranowo has led with a good example bring the meaning of one in agam in the great real action of cannabis mahfud champion debate,0,0,0,0,0,0,1
Ganjar mengucapkan terimakasih atas kata sepakat yg dikeluarkan oleh 3 capres dan janji politik bersama  dan  syaikhu_ahmad  PKSMenangAMIN   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara,AdityaP45017909,Tue Dec 26 07:27:31 +0000 2023,ganjar ucap terimakasih atas kata sepakat keluar oleh capres janji politik sama syaikhu ahmad pksmenangamin mahfud hebat,Canafar thank you for the consensus out by Capres Political Promise of the same syaikhu Ahmad pksmenangamin mahfud great,0,0,0,0,0,0,1
Dukungan masyarakat pada Ganjar Mahfud mencerminkan keinginan untuk memiliki pemimpin yang peduli dan mendengarkan. @emmmmmidkw https://t.co/6ghhvVMDxT,lvzyaindri,Mon Dec 25 11:38:38 +0000 2023,dukung masyarakat ganjar mahfud cermin ingin untuk milik pimpin peduli dengar,Support the Community of Ganjar Mahfud Cermin Wants to Belong to Lead Peduli Hearing,0,0,0,0,0,1,0
Warga Jatim percaya bahwa Ganjar Mahfud akan menjadi pemimpin yang mampu menghadirkan solusi untuk tantangan bangsa. @anahsukanyaapo https://t.co/vkhLTFu7ln,AjibMaulan3,Mon Dec 25 12:00:27 +0000 2023,warga jatim percaya bahwa ganjar mahfud akan jadi pimpin mampu hadir solusi untuk tantang bangsa,East Java residents believe that Ganjar Mahfud will be the leader to be able to present solutions to challenge the nation,1,0,0,0,0,0,0
"ch_chotimah2  Ganjar Pranowo Ini loh, udah kompak..🤭  Nz8qC6eFDl   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat",Jyok5197,Tue Dec 26 07:27:26 +0000 2023,ch chotimah ganjar pranowo loh sudah kompak nz qc efdl hebat ganjar mahfud juara debat,Ch Chotimah Ganjar Pranowo Loh Already Compact NZ QC EFDL Great Ganjar Mahfud Champion Debate,0,0,0,0,0,1,0
Ganjar Pranowo  kaesangp  erinagudono  PestaPestapora  sheilaon7 pak Ganjar adalah Ganjar terbaik   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,Klosed13,Mon Dec 25 11:38:32 +0000 2023,ganjar pranowo kaesangp erinagudono pestapestapora sheilaon bapak ganjar adalah ganjar baik hebat ganjar mahfud juara debat,Ganjar Pranowo Kaesangp Erinagudono Pestapestapora Sheilaon Father Canah is a great good cannabis cannabis mahfud champion debate,0,0,0,0,0,0,1
@txtdrpemerintah ah bisa aja pak mahfud,milkyplay_,Mon Dec 25 12:00:26 +0000 2023,bisa bapak mahfud,Can Mr. Mahfud,0,0,0,0,0,1,0
"calon presiden gagal,Ganjar lebih baik, capres hebat! FajrianAlfi Gemoy Penculik Tangkap DebatCapres Jelas MasBowo Tegas Visi PakBowo KeadilanYgPasti 3IokY7AKbC   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat",ElyesQq,Mon Dec 25 11:38:31 +0000 2023,calon presiden gagal ganjar lebih baik capres hebat fajrianalfi gemoy culik tangkap debatcapres jelas masbowo tegas visi pakbowo keadilanygpasti ioky akbc hebat ganjar mahfud debat,Presidential candidate fails cannabis better Capres great fajrianalfi gemoy kid catch debatcapres clear Masbowo firm vision pakbowo justiceygpasti ioky akbc great cannabis mahfud debate,0,0,0,0,0,1,0
"Alhamdulillah,deklarasi JNK dengan para Anjengan &amp  Ustadz muda sePriangan untuk pemenangan Ganjar Pranowo-Mahfud MD berjalan lancar tanpa hambatan apapun😇.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #GanjarMahfudRebound #Apri2612 https://t.co/i28FxX5MDP",babaklie,Tue Dec 26 07:26:49 +0000 2023,alhamdulilah deklarasi jnk dengan para anjengan ustadz muda sepriangan untuk menang ganjar pranowo mahfud md jalan lancar tanpa hambat apa,Alhamdulilah JNK Declaration with Young Ustadz Anjengan Sepriangan to Win Ganjar Pranowo Mahfud MD Runs smoothly without any obstacles,0,0,0,0,0,1,0
"@AzadiRio @kurawa @gibran_tweet Ya masa sekelas ketum partai islam gak paham SGIE? Kalo Prof Mahfud yg ditanya SGIE gatau, masih wajar. Lah ini loh, ketum partai islam yg keliatan ngebet bgt pengen dapet suara umat. Masa timses nya ga ada yg siapin dia soal SGIE? Timses nya kebanyakan dari partai islam jg loh.",CLonTOP,Mon Dec 25 12:00:25 +0000 2023,tweet masa kelas tum partai islam tidak paham sgie kalau prof mahfud tanya sgie tidak tahu masih wajar ini loh tum partai islam lihat ngebet sekali ken dapat suara umat masa timses tidak ada siapin dia soal sgie timses banyak partai islam juga loh,Tweet Class Time TUM Islamic Party Does Not Understand SGIE If Prof. Mahfud Asks Sgie Does Not Know It's Still Reasonable This is the TUM of the Islamic Party See how hard it is Ken gets the votes of the people during Timses there is no ready for him about SGIE Timses Many Islamic parties too,0,0,0,0,0,1,0
"Alhamdulillah,deklarasi JNK dengan para Anjengan &amp  Ustadz muda sePriangan untuk pemenangan Ganjar Pranowo-Mahfud MD berjalan lancar tanpa hambatan apapun😇.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #GanjarMahfudRebound #Apri2612 https://t.co/mmXp56owjZ",michael51761909,Tue Dec 26 07:26:43 +0000 2023,alhamdulilah deklarasi jnk dengan para anjengan ustadz muda sepriangan untuk menang ganjar pranowo mahfud md jalan lancar tanpa hambat apa,Alhamdulilah JNK Declaration with Young Ustadz Anjengan Sepriangan to Win Ganjar Pranowo Mahfud MD Runs smoothly without any obstacles,0,0,0,0,0,1,0
"Ganjar Mahfud, calon presiden yang akan membawa semangat positif dan keberlanjutan pembangunan. @hermosaorbis https://t.co/HLUeQmxkvb",f_ayudisha,Mon Dec 25 11:38:29 +0000 2023,ganjar mahfud calon presiden akan bawa semangat positif lanjut bangun,"Ganjar Mahfud, Presidential Candidate, Will Bring a Positive Spirit to Continue Building",0,0,0,0,0,0,1
Warga Jatim melihat Ganjar Mahfud sebagai pemimpin yang dapat menjaga keberagaman dan menghargai pluralitas bangsa. @castlexfairy https://t.co/PqDHlQIbfb,seelviepr,Mon Dec 25 12:00:24 +0000 2023,warga jatim lihat ganjar mahfud bagai pimpin dapat jaga agam harga pluralitas bangsa,East Java Residents See Ganjar Mahfud as a Leader Can Keep the Price of Plurality of Nations,0,0,0,0,0,1,0
Keberhasilan Ganjar Mahfud di tingkat daerah tanpa ketergantungan pada Jokowi menunjukkan kematangan dan kapabilitasnya sebagai pemimpin! @invhieu https://t.co/5Zt7hpeomM,WinataZiqri23,Mon Dec 25 12:00:20 +0000 2023,hasil ganjar mahfud tingkat daerah tanpa gantung jokowi tunjuk matang kapabilitasnya bagai pimpin,"Ganjar Mahfud Results at Regional Level Without Hanging, Jokowi Shows Mature Capabilities Like Leading",0,0,0,0,0,1,0
@kiki_daliyo Pengalaman dan kinerja jelas sih ya pasti Pak Mahfud MD jauh lebih unggul dibanding yg lain,chelseakrisna4,Tue Dec 26 07:26:41 +0000 2023,daliyo alam kerja jelas ya pasti bapak mahfud md jauh lebih unggul banding lain,Daliyo Nature work obviously yes definitely Father Mahfud MD is much superior to others,0,0,0,0,0,0,1
Keberhasilan Ganjar Mahfud di Jatim tanpa ketergantungan pada Jokowi adalah bukti kematangannya sebagai seorang pemimpin! @insanygmulia https://t.co/H7zc5Rw81h,FauziahIma46,Mon Dec 25 11:38:28 +0000 2023,hasil ganjar mahfud jatim tanpa gantung jokowi adalah bukti matang bagai orang pimpin,The results of Ganjar Mahfud East Java without Jokowi's hanging are proof of maturity like a leader,0,0,0,0,0,1,0
"Mahfud MD, tokoh yang dihormati, akan membawa legitimasi dan otoritas bagi pemerintahan. @llieveschat https://t.co/62IQwlx8m8",bagasgionardo,Mon Dec 25 12:00:17 +0000 2023,mahfud md tokoh hormat akan bawa legitimasi otoritas bagi perintah,Mahfud MD: Respectful Figure Will Bring Legitimacy of Authority to Order,0,0,0,0,0,1,0
Dukungan untuk Ganjar Mahfud dan Mahfud MD mencerminkan kebutuhan akan pemimpin yang dapat membawa perubahan positif. @drveamxy https://t.co/wFwRIZsnZU,KiraniNinaaA,Mon Dec 25 11:38:24 +0000 2023,dukung untuk ganjar mahfud mahfud md cermin butuh akan pimpin dapat bawa ubah positif,Support for Ganjar Mahfud Mahfud MD Cermin Need will lead can bring positive change,0,0,0,0,0,0,1
"Hasil Survei Terbaru Pilpres 2024: Prabowo Vs Anies Vs Ganjar"" https://t.co/aBZbFEoqgy  Prabowo-Gibran: 46,7% Ganjar-Mahfud: 24,5% Anies-Cak Imin: 21,0% Tidak Tahu/Tidak Jawab: 7,8%  Jauh amat prosentase nya 🙄🙄🙄 Survey bayaran yaak 🤣🤣✌️ https://t.co/TlJaoKxkZu""",Gi_N0ng,Tue Dec 26 07:26:25 +0000 2023,hasil survei baru pilpres prabowo vs anies vs ganjar prabowo gibran ganjar mahfud anies cak imin tidak tahu tidak jawab jauh sekali prosentase survey bayar yaak,New Survey Results of Prabowo Vs Anies Vs Ganjar Prabowo Presidential Election Gibran Ganjar Mahfud Anies Cak Imin Don't Know Didn't Answer Far Away The percentage of the survey paid yaak,0,0,0,0,0,1,0
Ganjar Mahfud dianggap sebagai pemimpin yang akan membangun hubungan kerjasama yang kuat antara pemerintah dan swasta. @dhfilaaa https://t.co/Oh4l1tpoL2,rfzastwnnn,Mon Dec 25 12:00:16 +0000 2023,ganjar mahfud anggap bagai pimpin akan bangun hubung kerjasama kuat antara perintah swasta,Ganjar Mahfud Considers Like a Leader Will Build Strong Cooperation Links Between Private Commands,0,0,0,0,0,0,1
Tomsco32 #Ganjarpranowo _tweet 😁😁😁   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat,satishkumar4643,Tue Dec 26 07:26:18 +0000 2023,tomsco tweet hebat ganjar mahfud debat,Tomsco tweets great cannabis mahfud debate,0,0,0,0,0,0,1
Ganjar dan Mahfud diharapkan menjadi pemimpin yang membawa solusi inovatif untuk memajukan bangsa. @verchannie https://t.co/uUxYyQsRKY,dinnarani7241,Mon Dec 25 11:38:23 +0000 2023,ganjar mahfud harap jadi pimpin bawa solusi inovatif untuk maju bangsa,Ganjar Mahfud Hopes to Lead Innovative Solutions to Move the Nation Forward,1,0,0,0,0,0,0
Janji pertumbuhan ekonomi 7 persen dari Ganjar-Mahfud dinilai sulit terealisasi. https://t.co/cnfD7mD5RT,kompascom,Tue Dec 26 07:26:10 +0000 2023,janji tumbuh ekonomi persen ganjar mahfud nilai sulit realisasi,Promise of Economic Growth Percent Ganjar Mahfud Value Difficult to Realize,0,0,0,0,0,1,0
"Ganjar Mahfud, figur yang dapat memimpin dengan kepemimpinan yang berorientasi pada keberlanjutan. @langitmalam03 https://t.co/TwvOIVMj0j",deborahjescha,Mon Dec 25 12:00:11 +0000 2023,ganjar mahfud figur dapat pimpin dengan pimpin orientasi lanjut,Ganjar Mahfud Figure Can Lead by Leading Advanced Orientation,0,0,0,0,0,1,0
"Ganjar Mahfud, Gubernur yang selalu mendengarkan dan merespons kebutuhan rakyat dengan baik. @lailyrinaa https://t.co/a93tq0J6GU",anggarasabtaa,Mon Dec 25 11:38:22 +0000 2023,ganjar mahfud gubernur selalu dengar respons butuh rakyat dengan baik,"Ganjar Mahfud, Governor Always Listens to the Response of the People Well",0,0,0,0,0,1,0
"@kiki_daliyo Santun dan ber etika,Mahfud MD makin okeeeh",raya86,Tue Dec 26 07:26:09 +0000 2023,daliyo santun ber etika mahfud md makin okeeeh,daliyo santun ber etika mahfud md makin okeeeh,0,0,0,0,0,1,0
Ganjar Mahfud sebagai calon presiden adalah langkah cerdas untuk melanjutkan pembangunan. @avntyaics https://t.co/cVYBn6Ehqc,aldiantoradifan,Mon Dec 25 11:38:19 +0000 2023,ganjar mahfud bagai calon presiden adalah langkah cerdas untuk lanjut bangun,Ganjar Mahfud as a presidential candidate is a smart move to continue building,0,0,0,0,0,0,1
#Ganjarpranowo bang coba perhatikan Ekspresi budiman saat  bicara 🤣🤣   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat,Malik14735175,Mon Dec 25 12:00:03 +0000 2023,coba perhati ekspresi budiman saat bicara hebat ganjar mahfud debat,Try to Pay Attention to Dear Expressions When Speaking Great Ganjar Mahfud Debate,0,0,0,0,0,1,0
"Mahfud MD, sebagai calon wakil presiden, akan membawa pandangan yang seimbang dalam pembuatan keputusan. @llen_ciaaw https://t.co/aq3uvNC6uc",EtiSuhaetiy8,Mon Dec 25 12:00:03 +0000 2023,mahfud md bagai calon wakil presiden akan bawa pandang imbang dalam buat putus ciaaw,Mahfud MD as Vice Presidential Candidate Will Bring a Balanced Look at Breaking Up Ciaaw,0,0,0,0,0,1,0
@Melihat_Indo Ganjar Mahfud  yang terbaik  Salam 3 jari Sabang sampe merauke menang,haryati53673,Tue Dec 26 07:26:07 +0000 2023,indonesia ganjar mahfud baik salam jari sabang sampai merauke menang,Indonesia Ganjar Mahfud Baik Salam Jari Sabang until Merauke Wins,0,0,0,0,0,1,0
Dukungan masyarakat pada Ganjar Mahfud mencerminkan kepercayaan pada kemampuannya dalam merancang kebijakan yang berdampak positif. @Elzhaaprln https://t.co/TXabvkKMpX,fanruakil1,Mon Dec 25 11:38:19 +0000 2023,dukung masyarakat ganjar mahfud cermin percaya mampu dalam rancang bijak dampak positif,Support the Ganjar Community Mahfud Cermin believes in Able to Design Wisely Positive Impact,0,0,0,0,0,0,1
@kiki_daliyo Ayok pak Mahfud mari Sikat habis para koruptor,Silva4chelsea,Tue Dec 26 07:26:04 +0000 2023,daliyo ayo bapak mahfud mari sikat habis para koruptor,daliyo ayo bapak mahfud mari sikat habis para koruptor,0,0,0,0,0,1,0
"Dengan Program pak  Ganjar Pranowo ini   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",Kisfacistvan,Mon Dec 25 11:38:17 +0000 2023,dengan program bapak ganjar pranowo hebat ganjar mahfud juara debat,With the program of Father Canamar Pranowo great Ganjar Mahfud champion of the debate,0,0,0,0,0,0,1
Ganjar Pulang Kampung Usai Kampanye di Jawa Tengah #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/DyGexxHHHu,TPNGanjarMahfud,Mon Dec 25 12:00:02 +0000 2023,ganjar pulang kampung usai kampanye jawa tengah,ganjar pulang kampung usai kampanye jawa tengah,0,0,0,0,0,1,0
Ganjar Pranowo sksksk sekeren itu woee pak Ganjar   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,Jyok5197,Tue Dec 26 07:25:55 +0000 2023,ganjar pranowo sksksk keren itu woee bapak ganjar hebat ganjar mahfud juara debat,Ganjar Pranowo sksksk cool that woee father cannabisr great ganjar mahfud champion debate,0,0,0,0,0,0,1
"Warga Jatim yakin, Ganjar Mahfud dapat membawa kebijakan yang adil dan berkeadilan. @ciggs0fours https://t.co/02LHs00QfX",finarahaniiii,Mon Dec 25 12:00:02 +0000 2023,warga jatim yakin ganjar mahfud dapat bawa bijak adil adil,"East Java residents believe Ganjar Mahfud can bring wise, fair, fair",0,0,0,0,0,0,1
@SotoAyam1970 @alextham878 Nah anda sudah memahami melebihi Prof. Mahfud. Semestinya anda jadi pembisik ya. Gampang kan jawabannya. Ngga usah muter2 terjebak teknis pembuatan produk hukum.  Sebenarnya Prof. Mahfud memang ngga nyangka belum menguasai soal CCS tsb. Anak muda kan informasi lebih kekinian.,dantsus,Mon Dec 25 11:38:11 +0000 2023,kamu sudah paham lebih prof mahfud mesti kamu jadi bisik gampang jawab tidak usah muter jebak teknis buat produk hukum benar prof mahfud tidak nyangka belum kuasa soal ccs tersebut anak muda informasi lebih kini,"You already understand more, Prof. Mahfud must be whispering, easy to answer, don't have to commute, technical traps for legal products, right, Prof. Mahfud did not expect that he was not yet authorized about CCS, young people, more information now",0,0,0,0,0,1,0
"Sedangkan cawapres nomor 1 (Muhaimin Iskandar), maupun 3 (Mahfud Md) malah bingung menjawab ketika Mas Gibran memberikan pertanyaan kepada kedua Cawapres, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto""",benjaminhasan_,Tue Dec 26 07:25:35 +0000 2023,sedang cawapres nomor muhaimin iskandar maupun mahfud md malah bingung jawab ketika kakak gibran beri tanya kepada dua cawapres prabowo subianto,"Meanwhile, Vice President Number Muhaimin Iskandar and Mahfud MD were even confused when Gibran's brother asked two Vice President Prabowo Subianto",0,0,0,0,0,1,0
"Asosiasi Guru Ngaji (AGUNG) Tasikmalaya dan Keluarga Besar Lembaga Pondok Pesantren Indonesia, mendeklarasikan dukungan untuk paslon nomor urut 3 Ganjar Pranowo-Mahfud MD.#GanjarMahfud2024 #Jakarta Jakarta https://t.co/TS6wVcJ1dU",SAGAIslamDKI,Mon Dec 25 12:00:02 +0000 2023,asosiasi guru ngaji agung tasikmalaya keluarga besar lembaga pondok pesantren indonesia deklarasi dukung untuk paslon nomor urut ganjar pranowo mahfud md jakarta,Ngaji Agung Tasikmalaya Teachers Association Big Family Indonesian Islamic Boarding School Institute Declaration of Support for Paslon Number Sequence Ganjar Pranowo Mahfud MD Jakarta,0,0,0,0,0,1,0
"Ganjar Mahfud, figur yang mampu menciptakan harmoni dan kesejahteraan bagi masyarakat Indonesia. @LaLisalisalisa2 https://t.co/TRIgOmczZP",kk1lrastiiii,Mon Dec 25 11:38:09 +0000 2023,ganjar mahfud figur mampu cipta harmoni sejahtera bagi masyarakat indonesia,Ganjar Mahfud Figure Able to Create Prosperous Harmony for Indonesian People,0,0,0,0,0,1,0
"Ada relawan pendukung pasangan calon presiden nomor urut 3 Ganjar Pranowo-Mahfud Md di Kabupaten Bekasi, Jawa Barat, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",benjaminhasan_,Tue Dec 26 07:25:32 +0000 2023,ada rawan dukung pasang calon presiden nomor urut ganjar pranowo mahfud md kabupaten bekas jawa barat prabowo subianto,There is a Prone to Support the Pair of Presidential Candidates Ganjar Pranowo Mahfud MD Former West Java Regency Prabowo Subianto,0,0,0,0,0,1,0
"Asosiasi Guru Ngaji (AGUNG) Tasikmalaya dan Keluarga Besar Lembaga Pondok Pesantren Indonesia, mendeklarasikan dukungan untuk paslon nomor urut 3 Ganjar Pranowo-Mahfud MD.#GanjarMahfud2024 #JawaTengah Jawa tengah Jateng https://t.co/3zSLNJ3mVb",SAGAIslamJateng,Mon Dec 25 12:00:00 +0000 2023,asosiasi guru ngaji agung tasikmalaya keluarga besar lembaga pondok pesantren indonesia deklarasi dukung untuk paslon nomor urut ganjar pranowo mahfud md jawa tengah jateng,Ngaji Agung Tasikmalaya Teachers Association Big Family Indonesian Islamic Boarding School Institute Declaration of Support for Paslon Number Ganjar Pranowo Mahfud MD Central Java Central Java,0,0,0,0,0,1,0
Jatim berkembang pesat berkat kebijakan progresif Ganjar Mahfud. @fussygirlll https://t.co/ppiPw5r6sx,saruliyann,Mon Dec 25 11:38:07 +0000 2023,jatim kembang pesat berkat bijak progresif ganjar mahfud,"East Java Rapid Development, Thanks to Progressive Sage Ganjar Mahfud",0,0,0,0,0,0,1
Dukungan warga Jatim pada Ganjar Mahfud sebagai calon presiden menunjukkan kepercayaan pada kepemimpinan yang adil dan berintegritas. @EmanuelDims_ https://t.co/0JaLyaqc7f,muhammadagiiil,Mon Dec 25 11:38:07 +0000 2023,dukung warga jatim ganjar mahfud bagai calon presiden tunjuk percaya pimpin adil integritas,Support East Java Residents Ganjar Mahfud as Presidential Candidate Shows Confidence in Leading Fair Integrity,0,0,0,0,0,0,1
"Menyelesaikan permasalahan pada bangsa itu perlu gerak cepat,maka kita perlu sosok Ganjar Pranowo- Mahfud MD untuk menyelesaikannya.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #GanjarMahfudRebound #Bram2612 https://t.co/n9aqjcDM7i",LorenceBinoya,Tue Dec 26 07:24:30 +0000 2023,selesai masalah bangsa itu perlu gerak cepat maka kita perlu sosok ganjar pranowo mahfud md untuk selesai ganjar mahfud nang,Solving the problem of the nation needs to move quickly then we need the figure of Ganjar Pranowo Mahfud Md to finish the mahfud nang cannabis,1,0,0,0,0,0,0
