full_text,username,created_at,clean,english,Negatif,Pornografi,Ancaman,Sindiran,Diskriminasi,Neutral,Positif
Buah sawo buah manggis dulu Prabowo sekarang Anis dan Muhaimin Iskandar. https://t.co/NR1h5rYCFT,_together___,Sat Jan 27 09:36:54 +0000 2024,buah sawo buah manggis dulu prabowo sekarang anis muhaimin iskandar,buah sawo buah manggis dulu prabowo sekarang anis muhaimin iskandar,0,0,0,0,0,1,0
Alhamdulillah... Dukungan demi dukungan kian mengalir deras buat AMIN. Kali ini dari Raja Dangdut Bang Haji Rhoma Irama Deklarasi Dukung Anies Baswedan dan Muhaimin Iskandar. #DesakAnies #DesakSlepetAMIN #TakeAniesLookatJakarta https://t.co/VCXLyQmZH4,BangPino__,Mon Jan 29 10:19:09 +0000 2024,alhamdulilah dukung demi dukung kian alir deras amin kali dari raja dangdut haji rhoma irama deklarasi dukung anies baswedan muhaimin iskandar,Alhamdulilah Support for Support for the Increasingly Heavy Stream Amin Kali from King Dangdut Haji Rhoma Irama Declaration of Support for Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
265 ULAMA DAN TOKOH JAWA BARAT MENGELUARKAN FATWA WAJIB UNTUK MENDUKUNG PASANGAN ANIES BASWEDAN DAN MUHAIMIN ISKANDAR....‼️ #PakJokowiMenyerahlah #PakJokowiMenyerahlah 🆘🆗 https://t.co/c2KUpF6irZ,P3n99u94t_,Mon Jan 29 09:05:00 +0000 2024,ulama tokoh jawa barat keluar fatwa wajib untuk dukung pasang anies baswedan muhaimin iskandar,West Java Ulema Issues Mandatory Fatwa to Support Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Sindir Lawan Debat Cak Imin: Jangan Ngaku Pemuda Kalau Sembunyi di Balik Ketiak Opa-opa &lt; #MuhaiminIskandar #AniesMuhaimin #Pemilu2024KCM #JernihMemilih https://t.co/hAzK7ybBed,kompascom,Mon Jan 29 02:41:00 +0000 2024,sindir lawan debat cak imin jangan ngaku pemuda kalau sembunyi balik ketiak opa opa,Insinuating Cak Imin's Debate Opponent Don't Claim Youth If You Hide Back Opa Opa's Armpit,0,0,0,0,0,1,0
Muhaimin Iskandar meminta penguatan sesama kader Nahdlatul Ulama dari pimpinan Ponpes Darul Karomah Solo Kiai Haji Shofwan Fauzi. Sesama kader NU saling menguatkan kata Muhaimin. https://t.co/XVjJtZFHa3,antaranews,Mon Feb 05 12:50:00 +0000 2024,muhaimin iskandar minta kuat sama kader nahdlatul ulama pimpin ponpes darul karomah solo kiai haji shofwan fauzi sama kader nu saling kuat kata muhaimin,muhaimin iskandar minta kuat sama kader nahdlatul ulama pimpin ponpes darul karomah solo kiai haji shofwan fauzi sama kader nu saling kuat kata muhaimin,0,0,0,0,0,1,0
Muhaimin Iskandar menantang Prabowo dan Gibran untuk mundur dari jabatannya seperti yang dilakukan Mahfud MD. https://t.co/iVCcM35Fah,kompascom,Fri Feb 02 05:38:34 +0000 2024,muhaimin iskandar tantang prabowo gibran untuk mundur jabat seperti laku mahfud md,Muhaimin Iskandar Challenges Prabowo Gibran to Resign as Mahfud MD Practices,0,0,0,0,0,1,0
@BosPurwa Yang katanya kandang-kandang Prabowo semua sudah lepas Sumatera Barat dan Madura mendukung pasangan perubahan Anies Baswedan dan Muhaimin Iskandar pilih nomor 1 https://t.co/DgVbeIUtrg,haidar_arash68,Wed Jan 31 22:06:29 +0000 2024,kata kandang kandang prabowo semua sudah lepas sumatera barat madura dukung pasang ubah anies baswedan muhaimin iskandar pilih nomor,Said Prabowo's cage cage is all off West Sumatra Madura Supports Pasang Change Anies Baswedan Muhaimin Iskandar Choose Number,0,0,0,0,0,1,0
Momen kedatangan capres-cawapres No 1 Anies Baswedan - Muhaimin Iskandar di lokasi acara Debat Capres #DebatCapres #AniesRockTheStage #AMINkanIndonesia #AMINAjaDulu #HaveAniesDay #AniesRocksDebate ANIES ROCKS DEBATE ABAH ANIES DEBAT CAPRES 2024 https://t.co/ZNJzpAb8QS,rohta_julian,Sun Feb 04 12:18:50 +0000 2024,peristiwa datang capres cawapres no anies baswedan muhaimin iskandar lokasi acara debat capres anies rocks debate bapak anies debat capres,peristiwa datang capres cawapres no anies baswedan muhaimin iskandar lokasi acara debat capres anies rocks debate bapak anies debat capres,0,0,0,0,0,1,0
Dua menit cukup untuk menjawab soal krisis iklim 14 Februari Hari Perubahan Nasional bersama AMIN Anies Baswedan - Muhaimin Iskandar https://t.co/h2lGE2CcD7,Mdy_Asmara1701,Thu Feb 01 03:09:53 +0000 2024,dua menit cukup untuk jawab soal krisis iklim februari hari ubah nasional sama amin anies baswedan muhaimin iskandar,"Two minutes is enough to answer the climate crisis in February, National Change Day with Amin Anies Baswedan Muhaimin Iskandar",0,0,0,0,0,1,0
MENUJU PERUBAHAN BERSAMA AMIN ANIES BASWEDAN DAN MUHAIMIN ISKANDAR 2024... WAKANDA NO MORE INDONESIA FOREVER....‼️ #BungkamPaslon02 #BungkamPaslon02 🆘🆗 https://t.co/wkk4IyXQy2,P3n99u94t_,Fri Jan 26 05:55:41 +0000 2024,tuju ubah sama amin anies baswedan muhaimin iskandar wakanda no more indonesia forever,tuju ubah sama amin anies baswedan muhaimin iskandar wakanda no more indonesia forever,0,0,0,0,0,1,0
Muhaimin Iskandar Boy Thohir dan Perlawanan atas Intoleransi Ekonomi https://t.co/HxVVS5KJ38,geloraco,Sat Jan 27 06:53:24 +0000 2024,muhaimin iskandar boy thohir lawan atas intoleransi ekonomi,Muhaimin Iskandar Boy Thohir Fights Against Economic Intolerance,0,0,0,0,0,1,0
Menteri tenaga kerja: 2009-2014 : Muhaimin Iskandar 2014-2019 : Hanif Dhakiri 2019-sekarang : Ida Fauziah Semua dari PKB selama hampir 15 tahun itu ngapain aja.,anakesemde,Tue Jan 30 11:54:04 +0000 2024,menteri tenaga kerja muhaimin iskandar hanif dhakiri sekarang ida fauziah semua pkb lama hampir tahun itu apa,Minister of Manpower Muhaimin Iskandar Hanif Dhakiri Now Ida Fauziah All Old PKB Almost That Year What,0,0,0,0,0,1,0
Salam 4 Jari adalah gerakan yang ramai di media sosial yang terciri dari lambang tangan dengan empat jari teracung. Gerakan itu mengajak masyarakat memilih antara paslon nomor urut 1 Anies Baswedan dan Muhaimin Iskandar (Cak Imin) atau kandidat nomor urut 3 Ganjar Pranowo dan https://t.co/oDksbwPxhM,gemaposID,Mon Jan 29 06:54:19 +0000 2024,salam jari adalah gera ramai media sosial ciri lambang tangan dengan empat jari acung gera itu ajak masyarakat pilih antara paslon nomor urut anies baswedan muhaimin iskandar cak imin atau kandidat nomor urut ganjar pranowo,Finger Salutation is a gera crowded social media feature of the hand symbol with four fingers Acung Gera invites the public to choose between the number candidate Anies Baswedan Muhaimin Iskandar Cak Imin or the candidate sequence number Ganjar Pranowo,0,0,0,0,0,1,0
Kampanye Akbar pasangan No 1 AMIN Anies Baswedan - Muhaimin Iskandar di Kota Tegal Insya Allah Perubahan Terjadi 14 Februari ~ @aniesbaswedan https://t.co/GjHcUBcGq1,Mdy_Asmara1701,Tue Jan 30 02:57:14 +0000 2024,kampanye akbar pasang no amin anies baswedan muhaimin iskandar kota tegal insya allah ubah jadi februari,Grand Campaign Pasang No Amin Anies Baswedan Muhaimin Iskandar Kota Tegal Insha Allah Change to February,0,0,0,0,0,1,0
#MalukuForAMIN Tokoh Pemuda Maluku Deklarasikan Diri Dukung Anies Baswedan-Muhaimin Iskandar untuk Pilpres 2024 Insya ALLAH Pilpres 2024 AMIN Menang 1 Putaran #AMINBerkahNKRI #AMINkanIndonesia #AniesFinalStage #14Feb24Coblos01 Trend diskualifikasi ketua MK false makan gratis https://t.co/n9WyWs46EU,Hero212_reborn,Mon Feb 05 07:57:15 +0000 2024,tokoh pemuda malu deklarasi diri dukung anies baswedan muhaimin iskandar untuk pilpres insya allah pilpres amin menang putar trend diskualifikasi ketua mk false makan gratis,"Ashamed Youth Leaders Self-Declaration Support Anies Baswedan Muhaimin Iskandar for Presidential Election God willing, Amin Presidential Election Wins Turn the Disqualification Trend of MK Chairman False Free Meal",0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/whTkdCHhJw,dhickynr,Mon Jan 29 06:39:09 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Komitmen paslon nomer 01 Anies Baswedan dan Muhaimin Iskandar (AMIN) untuk memberantas korupsi di Indonesia #AMINAjaDulu #AminPalingSiapUntukIndonesia #AMINPilihanRakyat https://t.co/0UaK1Ex4HK,arwidodo,Fri Jan 26 04:20:15 +0000 2024,komitmen paslon nomer anies baswedan muhaimin iskandar amin untuk berantas korupsi indonesia,Paslon Number Anies Baswedan Muhaimin Iskandar Amin's Commitment to Eradicate Indonesian Corruption,0,0,0,0,0,1,0
@cakimiNOW Lucu ya icon nya: Anies Baswedan: Muhaimin Iskandar: ,faraahabidah,Sun Feb 04 05:32:23 +0000 2024,lucu icon anies baswedan muhaimin iskandar,lucu icon anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
@DokterTifa Fokus 14 feb hari coblos 01 Anies Baswedan Muhaimin Iskandar https://t.co/1i8dphiGjY,bedasablon,Sun Jan 28 10:09:36 +0000 2024,fokus feb hari coblos anies baswedan muhaimin iskandar,fokus feb hari coblos anies baswedan muhaimin iskandar,1,0,0,0,0,0,0
Nyari etika.. Kocak ini.. Jangan pilih produk gagal reformasi dan anak haram konstitusi deh pokoknya.. Mau adil setara dan merata? Tanpa takut penjara karena kritik? Ya pilih Anies Baswedan - Muhaimin Iskandar! 🇮🇩 https://t.co/LzU7rOxXNF,Reiza_Patters,Fri Jan 26 11:45:48 +0000 2024,nyari etika kocak jangan pilih produk gagal reformasi anak haram konstitusi pokok adil tara rata tanpa takut penjara kritik pilih anies baswedan muhaimin iskandar,Hilarious Ethics Don't Choose Failed Products Reform of Illegitimate Children Constitution Fair Staples Tara Rata Without Fear of Prison Critics Choose Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
CALON wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar (Cak Imin) melakukan kunjungan ke beberapa daerah di Jawa Tengah. https://t.co/9Sm0ynlY0z,mediaindonesia,Mon Feb 05 12:39:29 +0000 2024,calon wakil presiden cawapres nomor urut muhaimin iskandar cak imin laku kunjung beberapa daerah jawa tengah,Vice Presidential Candidate Muhaimin Iskandar Cak Imin Visits Several Central Java Regions,0,0,0,0,0,1,0
Cawapres Muhaimin Iskandar Buka Suara soal Pelanggaran Etik KPU Terima Gibran Jadi Cawapres https://t.co/O7k29B4xxm,KompasTV,Mon Feb 05 12:27:06 +0000 2024,cawapres muhaimin iskandar buka suara soal langgar etik kpu terima gibran jadi cawapres,Vice President Muhaimin Iskandar Opens Voices on KPU Ethics Violations Accept Gibran as Vice President,0,0,0,0,0,1,0
Yah sudah kuduga juga sihh 40% - Anies Baswedan - Muhaimin Iskandar https://t.co/CSw54in3qr,cimol0813,Mon Feb 05 06:42:20 +0000 2024,sudah duga sihh anies baswedan muhaimin iskandar,Sudah Duga Singh Anees Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Ribuan Laskar Santri Wonosobo menyatakan dukungannya untuk memenangkan capres-cawapres nomor urut 1 Anies Baswedan dan Muhaimin Iskandar. https://t.co/i8r7JLrLUv,kompascom,Sat Jan 27 12:18:35 +0000 2024,ribu laskar santri wonosobo nyata dukung untuk menang capres cawapres nomor urut anies baswedan muhaimin iskandar,ribu laskar santri wonosobo nyata dukung untuk menang capres cawapres nomor urut anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Partai Ummat no 24 Prof Dr H.M. AMIEN RAIS. MA* Menyampaikan orasi nya Pada Kampanye Akbar kemenangan Paslon no urut 1 Anies Baswedan dan Muhaimin Iskandar @aniesbaswedan @cakimiNOW @realAmienRais @DPP_PartaiUmmat @JawaUmmat @PartaiUmmatSby https://t.co/EmOJsbuRwM,AminSumantoslow,Fri Feb 02 10:14:30 +0000 2024,partai ummat no prof h amien rais ma sampai orasi pada kampanye akbar menang paslon no urut anies baswedan muhaimin iskandar partaiummat,Ummat Party no Prof. H Amien Rais MA until oration at the grand campaign won Paslon No Urut Anies Baswedan Muhaimin Iskandar partaiummat,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/Qitona6ENQ,soojeanz,Mon Feb 05 05:29:45 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Sejumlah mobil yang ditunggangi rombongan tim Anies Baswedan-Muhaimin Iskandar (AMIN) mengalami kecelakaan saat melintas di Jalan Nasional Desa Pragaan Laok Kecamatan Pragaan Kabupaten Sumenep Madura. Kecelakaan terjadi tepat di depan Pasar Prenduan pada Rabu (31/1/2024) https://t.co/GVLqBwNxOs,asumsico,Wed Jan 31 12:29:58 +0000 2024,jumlah mobil tunggang rombong grup anies baswedan muhaimin iskandar amin alami celaka saat lintas jalan nasional desa pragaan laok camat pragaan kabupaten sumenep madura celaka jadi tepat depan pasar prenduan rabu,"The number of cars riding in the car of Anies Baswedan Group, Muhaimin Iskandar Amin, experienced harm when crossing the national road Pragaan Laok Village, Pragaan Sub-District, Sumenep Regency, Madura Wretched, so right in front of the Prenduan Market Wednesday",0,0,0,0,0,1,0
@WagimanDeep212_ jokowi sebelum ibu suri deserang negara api. Kameranya Tabrak Prof Luhut Survey Muhaimin Iskandar Jokowi Undip Jibril Ujan https://t.co/IJpNJ1FgfO,alamalflow,Sat Jan 27 07:36:00 +0000 2024,jokowi belum ibu suri deserang negara api kamera tabrak prof luhut survey muhaimin iskandar jokowi undip jibril hujan,jokowi belum ibu suri deserang negara api kamera tabrak prof luhut survey muhaimin iskandar jokowi undip jibril hujan,0,0,0,0,0,1,0
ALHAMDULILLAH EMAK EMAK SUMATERA SELATAN MENDUKUNG ANIES RASYID BASWEDAN DAN MUHAIMIN ISKANDAR. BAROKALLAH ANIES RASYID BASWEDAN DAN MUHAIMIN ISKANDAR. AMIN....AMIN....AMIN. https://t.co/3eYes7wX7k,ARIOKESUMA234,Fri Feb 02 14:38:12 +0000 2024,alhamdulilah ibu ibu sumatera selatan dukung anies rasyid baswedan muhaimin iskandar barokallah anies rasyid baswedan muhaimin iskandar amin amin amin,alhamdulilah ibu ibu sumatera selatan dukung anies rasyid baswedan muhaimin iskandar barokallah anies rasyid baswedan muhaimin iskandar amin amin amin,0,0,0,0,0,1,0
Nggak usah ragu bang @realfedinuril Yuk jadikan 14 Februari Hari Perubahan Nasional bersama AMIN Anies Baswedan - Muhaimin Iskandar #AMINkanIndonesia https://t.co/B1jbsEwuDd,Mdy_Asmara1701,Thu Feb 01 04:48:24 +0000 2024,tidak usah ragu ayo jadi februari hari ubah nasional sama amin anies baswedan muhaimin iskandar,"Don't hesitate, let's be February National Change Day with Amin Anies Baswedan Muhaimin Iskandar",0,0,0,0,0,0,1
Momen Anies Ditanya Kenapa Kurang Galak di Debat Terakhir Cak Imin Bantu Menjawab - #AniesBaswedan #MuhaiminIskandar #AniesMuhaimin #DebatCapres2024 #JernihMemilih https://t.co/GQNdK2TWGA,kompascom,Mon Feb 05 04:06:56 +0000 2024,peristiwa anies tanya kenapa kurang galak debat akhir cak imin bantu jawab,Anies Asks Why Cak Imin's Final Debate Is Less Fierce Help Answer,0,0,0,0,0,1,0
Cawapres nomor urut 2 Muhaimin Iskandar (@cakimiNOW) menjelaskan konsep pembangunan berbasis bioregional saat debat cawapres lalu. Apa artinya? Saksikan Special Program #PanggungDemokrasi di Channel Youtube Metrotvnews https://t.co/7zXucdWOur #ZenziSuhadi #MuhaiminIskandar https://t.co/OXaUdzYrZz,Metro_TV,Fri Jan 26 03:11:50 +0000 2024,cawapres nomor urut muhaimin iskandar jelas konsep bangun bas bioregional saat debat cawapres lalu apa arti saksi special program channel youtube metrotvnews,Vice President Muhaimin Iskandar Clearly Built Bioregional Bus Concept During Vice President Debate Then What Does Special Witness Mean MetrotvNews Youtube Channel Program,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/EU5rrOtDJx,rizkyraya,Mon Feb 05 07:34:37 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/M1wxyR2Xpj,ribbonisasi,Mon Feb 05 01:03:04 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Partai Ummat no 24 Capres nya pak Anies Baswedan dan wapres Muhaimin Iskandar Calegnya dapil Surabaya 3 pilih dan coblos no. 1 Indah Mafrucha dari Partai Ummat no 24 insya Allah amanah @aniesbaswedan @cakimiNOW @PartaiUmmatSby #PartaiUmmatMenang https://t.co/970QV6mKW6,AminSumantoslow,Sun Feb 04 10:35:13 +0000 2024,partai ummat no capres bapak anies baswedan wapres muhaimin iskandar calegnya dapil surabaya pilih coblos no indah mafrucha partai ummat no insya allah amanah,Ummat Party No Presidential Candidate Mr. Anies Baswedan Vice President Muhaimin Iskandar Candidate Dapil Surabaya Elect Coblos No Indah Mafrucha Ummat Party No God willing Amanah,0,0,0,0,0,1,0
Wah ini web keren si guysss bisa menentukan sebenernya yg kita butuhin itu apa dan nnti mereka bakal memberikan saran siapa yg dipilih beserta persenannya Selain bijak memilih Klo gw: 53% - untuk paslon 1 33% - Untuk paslon 2 13% - Untuk paslon 3 https://t.co/0bW2QxDarp,ArifLaksonoU,Mon Feb 05 05:31:58 +0000 2024,ini web keren guysss bisa tentu sebenernya kita butuhin itu apa nanti mereka akan beri saran siapa pilih serta persen selain bijak pilih kalau untuk paslon untuk paslon untuk paslon,"This is a cool web guysss can, of course, we actually need that, what will they give advice on who to choose and percent, besides being wise to choose if for paslon for paslon for paslon",0,0,0,0,0,0,1
SALAM WARAS SALAM PERUBAHAN UNTUK INDONESIA YANG BEBAS DARI DINASTI KERAJAAN NEPOTISME BELIMBING SAYUR. ️🇮🇩️ BAROKALLAH ANIES RASYID BASWEDAN DAN MUHAIMIN ISKANDAR. AMIN....AMIN....AMIN. https://t.co/I4tCLcdc2Q,ARIOKESUMA234,Mon Feb 05 01:26:43 +0000 2024,salam waras salam ubah untuk indonesia bebas dinasti raja nepotisme belimbing sayur barokallah anies rasyid baswedan muhaimin iskandar amin amin amin,salam sanas salam ubah for a free indonesia dynasty king nepotism star fruit baroque vegetables anies rasyid baswedan muhaimin iskandar amin amin amin,0,0,0,0,0,1,0
Cawapres nomor urut 1 Muhaimin Iskandar berjanji akan menaikkan tunjangan pensiunan menaikan gaji guru agama hingga menghilangkan sentralisasi untuk menyejahterakan rakyat Indonesia. &lt; #MuhaiminIskandar #AniesMuhaimin #Pemilu2024KCM https://t.co/Wx50jyhT18,kompascom,Fri Feb 02 13:37:23 +0000 2024,cawapres nomor urut muhaimin iskandar janji akan naik tunjang pensiun naik gaji guru agama hingga hilang sentralisasi untuk sejahtera rakyat indonesia,"Vice President Number Muhaimin Iskandar Promises to Increase Pension Benefits, Increase Religious Teachers' Salaries to Lose Centralization for the Welfare of the Indonesian People",0,0,0,0,0,1,0
Paslon Anies Baswedan-Muhaimin Iskandar Jika Menang Pilpres akan Menjadikan BUMN sebagai Koperasi https://t.co/Xfo8NKLVs6,suluhdesa,Mon Feb 05 12:52:50 +0000 2024,paslon anies baswedan muhaimin iskandar jika menang pilpres akan jadi bumn bagai koperasi,Paslon Anies Baswedan Muhaimin Iskandar if he wins the presidential election will become a state-owned enterprise like a cooperative,0,0,0,0,0,1,0
40% - Anies Baswedan - Muhaimin Iskandar https://t.co/ykzmwKDVdu,hufTTao,Sun Feb 04 15:23:14 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Paska debat Calon Wakil Presiden kemarin Minggu 21 Januari 2024 Food estate menjadi salah satu program pemerintah yang dibahas dalam debat capres pada Minggu (21/1) malam. Cawapres nomor urut 01 Muhaimin Iskandar (Cak Imin) dan cawapres nomor urut 03 Mahfud MD kompak menyebut ,Reiza_Patters,Thu Jan 25 11:48:40 +0000 2024,paska debat calon wakil presiden kemarin minggu januari food estate jadi salah satu program perintah bahas dalam debat capres minggu malam cawapres nomor urut muhaimin iskandar cak imin cawapres nomor urut mahfud md kompak sebut,"After the Vice Presidential Candidate Debate Yesterday, Sunday, January, Food Estate Became One of the Order Programs to Discuss in the Sunday Night Presidential Debate, Vice President Number Muhaimin Iskandar Cak Imin, Vice President Number Mahfud MD Kompak Call",0,0,0,0,0,1,0
Beras Bansos Berstiker Prabowo-Gibran KPK Sarankan Paslon Lain Mengekor agar Fair https://t.co/C9ztnapWKj Menurut dia seharunya biar adil gambar paslon nomor urut 1 Anies Baswedan-Muhaimin Iskandar (AMIN) dan paslon nomor urut 3 Ganjar Pranowo-Mahfud Md juga turut ditempel ,Reiza_Patters,Fri Feb 02 04:22:46 +0000 2024,beras bansos stiker prabowo gibran kpk saran paslon lain ekor agar fair turut dia haru adil gambar paslon nomor urut anies baswedan muhaimin iskandar amin paslon nomor urut ganjar pranowo mahfud md turut tempel,Rice Social Aid Stickers Prabowo Gibran KPK Advice Other Paslon Tails So That Fair Participate He Must Be Fair Paslon Picture Sequence Number Anies Baswedan Muhaimin Iskandar Amin Paslon Sequence Number Ganjar Pranowo Mahfud MD Also Paste,0,0,0,0,0,1,0
Lebih dari seribu warga Kabupaten Majalengka memadati obyek wisata Petilasan Prabu Siliwangi di Desa Pajajar untuk mengikuti penanaman 88.888 bibit pohon sekaligus kampanye terbuka pemenangan Capres nomor urut 1 Anies Baswedan - Muhaimin Iskandar. Eca #BeritaElshinta https://t.co/469M294i7L,RadioElshinta,Sat Jan 27 06:57:35 +0000 2024,lebih ribu warga kabupaten majalengka padat obyek wisata tilas prabu siliwangi desa pajajar untuk ikut tanam bibit pohon sekaligus kampanye buka menang capres nomor urut anies baswedan muhaimin iskandar eca,More Thousand Residents of Majalengka Regency Crowded Tourism Objects Tilas Prabu Siliwangi Pajajar Village to Participate in Planting Tree Seeds as well as the Open Win Campaign for Presidential Candidate Number Anies Baswedan Muhaimin Iskandar Eca,0,0,0,0,0,1,0
Sebuah potongan video pidato Haru Suandharu Ketua Tim Pemenangan Daerah (TPD) Anies Baswedan-Muhaimin Iskandar (AMIN) Jawa Barat viral di media sosial. Sebab dalam potongan video itu Haru menyebut-nyebut malaikat Jibril saat mengkampanyekan Anies. Haru pun membagikan video utuh https://t.co/uu0fGTgOtU,inilahdotcom,Fri Jan 26 09:48:29 +0000 2024,buah potong video pidato haru suandharu ketua grup menang daerah tpd anies baswedan muhaimin iskandar amin jawa barat viral media sosial sebab dalam potong video itu haru sebut nyebut malaikat jibril saat kampanye anies haru bagi video utuh,Cut Video of Haru Suandharu's Speech Chairman of TPD Regional Winning Group Anies Baswedan Muhaimin Iskandar Amin West Java Viral Social Media Because in the video cut Haru said to call Angel Gabriel during the campaign Anies Haru shared the full video,0,0,0,0,0,1,0
Muhaimin Iskandar menjelaskan tentang persiapan Anies Baswedan untuk menghadapi debat terakhir pilpres 2024. Ia sebut tema pendidikan akan menjadi prioritas https://t.co/JnaNGtn5nR,detikcom,Fri Feb 02 07:00:03 +0000 2024,muhaimin iskandar jelas tentang siap anies baswedan untuk hadap debat akhir pilpres ia sebut tema didik akan jadi prioritas,"Muhaimin Iskandar is clear about Anies Baswedan's readiness to face the final debate of the presidential election, he said the theme of education would be a priority",0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/qsUTUUzNTz,yelapul,Sun Jan 28 09:23:50 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Timbangane golput jiwaku tibake luwih cocok 01 https://t.co/cq7SPRRnS3,binsarap,Sun Jan 28 14:04:48 +0000 2024,timbangane golput jiwa tibake luwih cocok,timbangane golput jiwa tibake luwih cocok,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/uz4Yop0jIn,icekabo,Sat Feb 03 14:17:31 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Gandingan Prabowo-Gibran dahului 50.7 peratus tinjauan terbaru Mengikuti rapat ialah gandingan Anies Baswedan-Muhaimin Iskandar sebanyak 22 peratus manakala pasangan Ganjar Pranowo-Mahfud Md memperoleh 19.7 peratus. #sinarharian #PILPRES2024 https://t.co/nu4I0Jadpk,SinarOnline,Wed Jan 31 14:15:36 +0000 2024,ganding prabowo gibran dahulu atus tinjau baru ikut rapat ialah ganding anies baswedan muhaimin iskandar banyak atus manakala pasang ganjar pranowo mahfud md oleh atus,Ganding Prabowo Gibran Formerly Atus new review closely is Ganding Anies Baswedan Muhaimin Iskandar many atus while pairs of cannabis Pranowo Mahfud MD by Atus,0,0,0,0,0,1,0
 Untuk itu waktu yang tersisa ini harus kita kerja dengan serius penuh semangat. Ujung dari perjuangan ini tanggal 14 Februari nanti harus kita wujudkan dalam bentuk coblosan pada pasangan nomor urut 1: Anies Baswedan-Muhaimin Iskandar ... https://t.co/Agc3RvDphC,bos_sir,Thu Jan 25 06:26:20 +0000 2024,untuk itu yang sisa harus kita kerja dengan serius penuh semangat ujung juang tanggal februari nanti harus kita wujud dalam bentuk coblos pasang nomor urut anies baswedan muhaimin iskandar,"For this reason, the rest of us must work seriously, full of enthusiasm, we must manifest it in the form of voting for the number of Anies Baswedan Muhaimin Iskandar",0,0,0,0,0,0,1
Pesanan bus kampanye calon presiden-calon wakil presiden (capres-cawapres) nomor urut 1 Anies Baswedan-Muhaimin Iskandar alias Cak Imin (AMIN) tiba-tiba dibatalkan. Hal ini diungkapkan Juru Bicara (Jubir) Tim Pemenangan Nasional (Timnas) AMIN Said Didu melalui akun X miliknya https://t.co/XasK0wChX3,tvOneNews,Sat Jan 27 09:05:37 +0000 2024,pesan bus kampanye calon presiden calon wakil presiden capres cawapres nomor urut anies baswedan muhaimin iskandar cak imin amin tiba tiba batal hal ungkap juru bicara jubir grup menang nasional timnas amin said didu lalu akun milik,Campaign Bus Message for Presidential Candidate Vice Presidential Candidate Vice President Candidate Number Anies Baswedan Muhaimin Iskandar Cak Imin Amin Suddenly Canceled Things Revealed National Team National Win Group Spokesperson Amin Said Didu Then Account Owned,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/p5on2JfmP9,sendybrian,Sun Jan 28 02:45:36 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/k5jnpm1EP8 Masyaallah Amin No 1,daffaalmatin,Mon Jan 29 03:01:43 +0000 2024,anies baswedan muhaimin iskandar masyaallah amin no,Anis Baswedan Muhaimin Iskander Masyaallah Amin No,0,0,0,0,0,1,0
Hmmm bolelah 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/uHu08Ny6HB,sisaktimandra,Mon Feb 05 06:55:03 +0000 2024,bolelah anies baswedan muhaimin iskandar,bolelah anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/ZuCbpdpbXz,disorderhigh,Sun Jan 28 03:34:23 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/JJlTJUqluS,heelme_d_a,Wed Jan 31 15:44:16 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
